IPLAN	ICURSO	TITULO	ITEMA	IRECURSO	BACTIVO	IUSUARIOCRE	IAPPCRE	IPCRE	FHCRE	IUSUARIOULT	IAPPULT	IPULT	FHULT
650020	VPGCOMERCI	Ejemplo 1 Operación de facturación de un elemento de inventario tipo servicio											
650021	VPGCOMERCI	Ejemplo 2 Facturación de servicios											
650022	VPGCOMERCI	Informe movimiento detallado de elementos de inventario (servicios)											
650023	VPGCOMERCI	Explorador de mov de inventarios tipo servicios											
650024	VPGCOMERCI	Concepto de elemento de inventarios compuesto											
650025	VPGCOMERCI	Activación del manejo de elemento de inventarios compuesto											
650026	VPGCOMERCI	Creación de elemento de inventarios compuesto											
650027	VPGCOMERCI	Embodegamiento de elementos compuesto											
650028	VPGCOMERCI	Ejemplo 1 - embodegamiento de elementos compuesto											
650029	VPGCOMERCI	Ejemplo 2 - embodegamiento de elementos compuesto											
650030	VPGCOMERCI	Operación de facturación de un elemento compuesto											
650031	VPGCOMERCI	Ejemplo 1 Facturación de elemento compuesto combo egreso											
650032	VPGCOMERCI	Ejemplo 2 Facturación de elemento compuesto configurado para embodegamiento											
650033	VPGCOMERCI	Comportamiento de las partes de un elemento compuesto											
650034	VPGCOMERCI	Definición de elemento tipo plantilla											
650035	VPGCOMERCI	Creación de elementos de inventario tipo plantilla											
650036	VPGCOMERCI	Operación de facturación y venta de elementos tipo plantilla											
650037	VPGCOMERCI	Ejemplo 1 Operación de facturación y venta de elementos tipo plantilla											
650038	VPGCOMERCI	Ejemplo 2 Operación de facturación y venta de elementos tipo plantilla											
650039	VPGCOMERCI	Concepto de alias de elementos de inventario											
650040	VPGCOMERCI	Activación y creación de un alias de elemento de inventario											
650041	VPGCOMERCI	Consumo de un elemento alias de otro elemento											
650042	VPGCOMERCI	Ejemplo 1 Consumo de un elemento alias de otro elemento											
650043	VPGCOMERCI	Venta de un elemento alias de otro elemento											
650044	VPGCOMERCI	Ejemplo 1 Venta de un elemento alias de otro elemento											
650045	VPGCOMERCI	Qué es un perfil de clientes											
650046	VPGCOMERCI	Creación de un perfil de clientes											
650047	VPGCOMERCI	Asignación del perfil de clientes al tercero											
650048	VPGCOMERCI	Ejemplos de perfil de clientes											
300001	VPREVISORF	Explicación conceptual del módulo											
300002	VPREVISORF	Descripción general del módulo											
650049	VPGCOMERCI	Configuración de perfil con descuento por porcentaje fijo											
650050	VPGCOMERCI	Ejemplo de facturación a cliente con descuento por porcentaje fijo											
650051	VPGCOMERCI	Configuración de perfil con descuento por linea o producto											
650052	VPGCOMERCI	Ejemplo de facturación a cliente con descuento por linea o producto											
650053	VPGCOMERCI	Configuración de perfil con descuento por monto de ventas											
650054	VPGCOMERCI	Ejemplo de facturación a cliente con descuento por monto de ventas											
650055	VPGCOMERCI	Catálogo de perfiles de clientes											
650056	VPGCOMERCI	Qué es un descuento financiero por pronto pago											
650057	VPGCOMERCI	Configuración del descuento financiero por pronto pago											
650058	VPGCOMERCI	Imprimir descuento financiero en la factura											
650059	VPGCOMERCI	Aplicación del descuento financiero en una factura P1											
650060	VPGCOMERCI	Aplicación del descuento financiero en una factura P2											
650061	VPGCOMERCI	Cómo crear un descuento financiero											
650062	VPGCOMERCI	Catálogo de depto o líneas de productos											
350001	VPREVISORF	Explicación conceptual del módulo											
350002	VPREVISORF	Descripción general del módulo											
350003	VPREVISORF	¿Qué es un presupuesto?											
650063	VPGCOMERCI	Clasificación de los elementos de inventario por deptos o líneas											
650064	VPGCOMERCI	Generación de informes por deptos o lineas											
650065	VPGCOMERCI	Seguridad de datos a nivel de deptos o lineas											
650066	VPGCOMERCI	Explicación conceptual de la personalización de cuentas											
650067	VPGCOMERCI	Activación y configuraciones de la personalización de cuentas											
350009	VPREVISORF	Consulta de ejecución presupuestal											
350010	VPREVISORF	Informe Ejecución presupuestal por periodo											
350011	VPREVISORF	Informe Ejecución presupuestal por año											
350012	VPREVISORF	Informe Ejecución presupuestal comparativo											
350013	VPREVISORF	Tabla comparativa de ejecucion presupuestal por centro de costos											
350014	VPREVISORF	Tabla comparativa de ejecución presupuestal por años y meses											
450001	VPREVISORF	Explicación conceptual del módulo											
650068	VPGCOMERCI	Ejemplo 1 Personalización de cuentas											
450002	VPREVISORF	Descripción general del módulo											
650069	VPGCOMERCI	Operación de facturación de un elemento con personalización de cuentas											
650070	VPGCOMERCI	Ejemplo 1 Operación de compras con persoalización de cuentas											
650071	VPGCOMERCI	Ejemplo 2 Operación de compras con persoalización de cuentas											
650072	VPGCOMERCI	Cómo se personalizan los impuestos de un elemento de inventarios											
035	CCNIIFSF	¿QUÉ HAGO SI AÚN NO HE IMPLEMENTADO LAS NIIF?											
035010	CCNIIFSF	¿Qué hago si aún no he implementado las NIIF? I 											
035020	CCNIIFSF	¿Qué hago si aún no he implementado las NIIF? II											
500001	VPREVISORF	Explicación conceptual del módulo											
500002	VPREVISORF	Descripción general del módulo											
010	BAS_XSPLIT	Introducción											
010010	BAS_XSPLIT	Introducición al sistema XSplit											
020	BAS_XSPLIT	Intefaz básica											
020010	BAS_XSPLIT	Barra de herramientas XSplit											
020020	BAS_XSPLIT	Escenario central XSplit											
020030	BAS_XSPLIT	Barra de tareas XSplit											
030	BAS_XSPLIT	Fuentes											
030010	BAS_XSPLIT	Fuente de captura de pantalla XSplit											
030020	BAS_XSPLIT	Fuente dispositivo y sonido XSplit											
400001	VPREVISORF	Explicación conceptual del módulo											
400002	VPREVISORF	Descripción general del módulo											
030030	BAS_XSPLIT	Fuente texto XSplit											
030040	BAS_XSPLIT	Fuente de página web XSplit											
010	CCNIIFSF18	DECRETO 1998 DEL 30 DE NOVIEMBRE DEL 2017											
010010	CCNIIFSF18	Decreto 1998 del 30 de noviembre de 2017 Sesión I											
010020	CCNIIFSF18	Decreto 1998 del 30 de noviembre de 2017 - Sesión II											
400008	VPREVISORF	Informe Estado de flujos de efectivo - Método Directo											
010	CCNIIFSP19	Encargado sala-virtual 2018											
010010	CCNIIFSP19	Guia Videos2015 CMOJICA											
020	CCNIIFSF18	Facturación Electrónica											
020010	CCNIIFSF18	Facturación Electrónica - Comunidad ContaPyme											
020020	CCNIIFSF18	Facturación Electrónica - Comunidad ContaPyme II											
035020	CP4CV1017	Inventarios Pos											
030	CCNIIFSF18	Medios Magnéticos											
030010	CCNIIFSF18	Medios Magnéticos - Sesión I											
600001	VPREVISORF	Descripción general del módulo de Inventarios básico											
030020	CCNIIFSF18	Medios Magnéticos - Sesión II											
100	CCNIIFSF18	Resolución 000016 del 22 de marzo del 2018											
100010	CCNIIFSF18	Resolución 000016 del 22 de marzo del 2018 - Comunidad ContaPyme											
010	CVMCPC	Sistema Básico											
010010	CVMCPC	Sistema básico											
020	CVMCPC	Contabilidad											
020020	CVMCPC	Contabilidad básico											
030	CVMCPC	Cartera y Proveedores											
030030	CVMCPC	Cartera y proveedores - Programación de pagos											
040	CVMCPC	Automatización de Documentos											
040040	CVMCPC	Automatización de documentos											
050	CVMCPC	Inventarios, compras y facturación											
050050	CVMCPC	Inventarios Básico											
050060	CVMCPC	Inventarios Comercial											
050070	CVMCPC	Inventarios POS - ContaPyme											
050080	CVMCPC	Inventarios plus											
010	CVMCPN	SITEMA BÁSICO											
010010	CVMCPN	Sistema básico											
020	CVMCPN	CONTABILIDAD											
020020	CVMCPN	Contabilidad básico											
030	CVMCPN	CARTERA Y PROVEEDORES											
030030	CVMCPN	Cartera y proveedores - Programación de pagos											
040	CVMCPN	AUTOMATIZACIÓN DE DOCUMENTOS											
040040	CVMCPN	Automatización de documentos											
050	CVMCPN	ACTIVOS FIJOS											
050050	CVMCPN	Activos Fijos											
060	CVMCPN	CONCILIACIÓN BANCARIA											
060060	CVMCPN	Conciliación bancaria manual y automática											
070	CVMCPN	CONTAEXCEL-ADD IN											
070071	CVMCPN	ContaExcel - ADD IN											
080	CVMCPN	NÓMINA CONTABLE											
080080	CVMCPN	Nomina contable											
010	CPDIST2018	Introducción											
010030	CPDIST2018	Presentación Comercial - ContaPyme											
010040	CPDIST2018	Instalación y copias seguridad											
010020	CPDIST2018	Cronograma Capacitación distribuidores 2018											
010	FORBASCOM	CONCEPTOS COMERCIALES											
010010	FORBASCOM	Explicación modalidades licenciamiento de ContaPyme - AgroWin											
010020	FORBASCOM	Explicación lista de precios ContaPyme											
010030	FORBASCOM	Explicación lista precios AgroWin											
010040	FORBASCOM	Aspectos previos a una presentación comercial ContaPyme - AgroWin											
010050	FORBASCOM	Recomendaciones para realizar una presentación comercial de ContaPyme											
020	FORBASCOM	PÓLIZA DE ACTUALIZACIÓN, SOPORTE Y MANTENIMIENTO											
020010	FORBASCOM	¿Qué es la póliza de actualizaciones, soporte y mantenimiento?											
020020	FORBASCOM	Cálculo póliza de actualizaciones, soporte y mantenimiento											
030	FORBASCOM	ATENCIÓN TELEFÓNICA											
030010	FORBASCOM	Protocolo de atención telefónica InSoft											
040	FORBASCOM	SISTEMA DE CLIENTES											
040010	FORBASCOM	Gestión de terceros 											
040020	FORBASCOM	Licenciamiento 											
040030	FORBASCOM	Registro de actividades											
040040	FORBASCOM	Catálogo de tareas											
010	CPDISTCHAR	Charlas para distribidores											
010010	CPDISTCHAR	Charla distribuidores - Sistema de Clientes											
010020	CPDISTCHAR	Charla Comercial ContaPyme con Distribuidores - Agosto 2017											
600050	VPREVISORF	Consulta de saldos de inventario											
600051	VPREVISORF	Informe de saldos de inventario por centro de costos											
600052	VPREVISORF	Informe movimiento detallado de elementos											
600053	VPREVISORF	Informes de saldos de inventario											
600054	VPREVISORF	Reporte de facturas de compra											
010030	CPDISTCHAR	Charla comercial AgroWin con distribuidores - Septiembre 2017											
010050	CPDIST2018	Instalación y copias de seguridad											
600055	VPREVISORF	Reporte de facturas de venta											
600056	VPREVISORF	Informe comprobante informe diario de ventas											
600057	VPREVISORF	Explorador de inventarios											
010040	CPDISTCHAR	Charla comercial distribuidores											
020	CPDIST2018	Básico contable											
020010	CPDIST2018	Sistema básico - Distribuidores 2018											
650001	VPREVISORF	Descripción general del módulo											
020020	CPDIST2018	Sistema básico 2 - Contabilidad 1 / Distribuidores 2018											
020030	CPDIST2018	Contabilidad 2 - Distribuidores											
020040	CPDIST2018	Cartera y proveedores - Distribuidores 2018											
020050	CPDIST2018	Automatización de documentos - Distribuidores 2018											
020060	CPDIST2018	Activos fijos - Distribuidores 2018											
020070	CPDIST2018	Activos fijos 2 - Distribuidores 2018											
030	CPDIST2018	Comercial											
030010	CPDIST2018	Inventarios básico - Distribuidores 2018											
030020	CPDIST2018	Inventarios comercial - Distribuidores 2018											
030030	CPDIST2018	Inventarios POS - Distribuidores 2018											
040	CPDIST2018	Habilidades comerciales											
030040	CPDIST2018	Inventarios plus - Distribuidores 2018											
700001	VPREVISORF	Descripción general del módulo											
